Protein,phi_calib
YHR137W,0.001205254
YHR138C,0.000135808
YHR143W-A,0.000217403
YHR144C,6.83956E-05
YHR146W,0.000263039
YHR148W,0.000124276
YHR152W,0
YHR158C,0.000153401
YHR161C,1.15907E-05
YHR162W,8.23278E-06
YHR163W,0.000270261
YHR167W,4.71389E-05
YHR169W,9.99198E-05
YHR170W,0.000313427
YHR174W,0.006611679
YHR179W,0.001484093
YHR183W,0.002166502
YHR187W,0.000111383
YHR188C,0.000312096
YHR190W,0.000140711
YHR191C,3.98632E-05
YHR193C,0.001349943
YHR196W,0.000160584
YHR198C,0.000143297
YHR199C,0.000210744
YHR200W,0.000337055
YHR201C,8.98371E-05
YHR202W,0.000114035
YHR208W,0.000653672
YHR216W,9.65129E-05
YIL005W,8.90153E-05
YIL007C,4.73431E-05
YIL009W,1.70463E-05
YIL010W,0.000184351
YIL014W,7.0224E-05
YIL021W,0.000192644
YIL022W,0.000422068
YIL030C,0.000162558
YIL033C,0.000921605
YIL034C,0.000314689
YIL035C,5.79541E-05
YIL036W,9.30421E-05
YIL038C,0.000115042
YIL041W,0.001272181
YIL043C,0.000233525
YIL044C,3.45101E-05
YIL048W,0
YIL051C,0.000996761
YIL053W,0.000190968
YIL062C,0.000563439
YIL063C,9.19472E-05
YIL064W,8.93923E-05
YIL065C,0.0001175
YIL070C,0.000178398
YIL074C,0.000236701
YIL075C,0.000477929
YIL076W,0.000129126
YIL078W,0.000833843
YIL083C,0.000172375
YIL084C,7.35691E-05
YIL091C,0.000101244
YIL093C,8.61005E-05
